name,review
Klein rugzakje met voorvak met rits zwart 7 liter - Rugtasjes,"Prima tasje, niet te groot, niet te klein. Ideaal voor naar t werk."
Klein rugzakje met voorvak met rits zwart 7 liter - Rugtasjes,lekker compactligt in gewichtideaal voor een zomerse wandeling
Klein rugzakje met voorvak met rits zwart 7 liter - Rugtasjes,"goede ervaring, snel geleverd, goed verpakt"
Klein rugzakje met voorvak met rits zwart 7 liter - Rugtasjes,"Snelle levering en goede kwaliteit, compact"
Klein rugzakje met voorvak met rits zwart 7 liter - Rugtasjes,Het is een handig rugtasje voor mee naar het werk te nemen
Fjällräven Kånken Unisex Rugzak,"Geschreven bij Fjallraven Rugzak - UnisexKinderen en volwassenen - rood
Het is echt zo'n fijne tas!! Echt een aanrader!! Ik wou hem eerst als dagrugzakje gebruiken maar de 16l is groot genoeg voor een boekentas! Er kunnen zeker 4 mappen in en lunch, nog veel meer!!! 'MUST HAVE'❤"
Fjällräven Kånken Unisex Rugzak,"Geschreven bij Fjallraven Rugzak - UnisexKinderen en volwassenen - rood
Het is van supergoede kwaliteit, erg stevig en precies als op de foto aanggekomen. Ik ben er superblij mee en er was ook erg snelle en gratis’ verzending !"
Fjällräven Kånken Unisex Rugzak,"Geschreven bij Fjällräven Kånken Mini Black Rugzak  - Zwart
Mooie stevige tas van goede kwaliteit"
Fjällräven Kånken Unisex Rugzak,"Geschreven bij Fjällräven Rugzak Kånken - grijs
Handige tas. Fijn dat deze op meerdere manieren te dragen is. Tas is een fijn formaat. Er kan lekker veel in, maar evengoed niet te groot.De banden om de tas als rugtas te dragen zijn wel redelijk kort, met een dikke jas aan wordt het lastig.De kwaliteit is fjallraven, dus zeer goed."
Fjällräven Kånken Unisex Rugzak,"Geschreven bij Fjällräven Rugzak Kånken - grijs
Deze tote rugtas is een hele leuke tas om te zien, maar functioneel vind ik m tegenvallen in vergelijking met de rugtassen van Fjallraven. Er zitten weinig compartimenten in net zoals bij de rugtas, de strap die je uit kunt trekken om de tas als rugtas te gebruiken is te kort, de tas valt hoog op de rug (ik heb een normaal postuur en ben 1.69 lang). en dat is nu in de zomer met een dun shirtje aan, ik denk dat in de winter het mij niet lukt dit als rugtas te dragen. Helaas retour om deze reden, jammer want de tas ziet er mooi uit."
Fjällräven Kånken Unisex Rugzak,"De tas ziet er leuk uit, maar daar is dan ook alles mee gezegd. De drukknopen werken niet goed, na een dag hingen er al slijtdraden aan de tas. Mijn dochter vindt m geweldig,  maar ik denk dat de kwaliteit van dit Zweeds merk zeer 'overrated' is."
Gymtas - Waterafstotend - 12 liter - Zwart,"Geschreven bij Bagbase  - Gymtas - Groen
Goede stevige tas en betaalbaar.Je trekt er gelukkig niet vlug de touwtjes uit zoals bij sommige andere."
Gymtas - Waterafstotend - 12 liter - Zwart,"Geschreven bij Antraciete nylon rugzakjes per stuk
In de zoektoch naar een simple, stevig tasje die ik makkelijk mee kon nemen, vond ik dit leuk tasje. Hij is gemaakt van stevig materiaal en al mijn sportspullen passen er is, hierdoor hoef ik niet een grote sporttas mee te slepen. Een zeer goede prijs/kwaliteit verhouding."
Gymtas - Waterafstotend - 12 liter - Zwart,"Geschreven bij Antraciete nylon rugzakjes per stuk
Zeer handig en compakt rugtasje om te gebruiken op de fiets"
Gymtas - Waterafstotend - 12 liter - Zwart,"Geschreven bij Antraciete nylon rugzakjes per stuk
Wat ik vooral goed vind: handig in gebruik, goede kwaliteit."
Gymtas - Waterafstotend - 12 liter - Zwart,"Geschreven bij Antraciete nylon rugzakjes per stuk
Goede kwaliteit"
Gymtas - Waterafstotend - 12 liter - Zwart,"Geschreven bij Antraciete nylon rugzakjes per stuk
Ik ben positief over dit artikel: handig in gebruik, kleur komt overeen met afbeelding, goede kwaliteit."
Norlander Waterdichte Rugzak - Roltop Rugzak - Fietsrugzak,"Geschreven bij Norlander Waterdichte Rugzak 46L - Roltop Rugzak - Fietsrugzak - Blauw
Tas is geen 46 liter valt zeer klein Wel comfortabel.om te dragen maar is niet zo ruim als aangegeven. Wilde de tas retour sturen maar het draagcomfort gaf de doorslag voor een paar kleine spullen is het wel handig. De tas is wel goed water dicht. Voor je broodtrommel en flesje water mee naar het werk prima eventueel dunne laptop erbij maar dat is het ook wel."
Norlander Waterdichte Rugzak - Roltop Rugzak - Fietsrugzak,"Geschreven bij Norlander Waterdichte Rugzak 46L - Roltop Rugzak - Fietsrugzak - Taupe
Stevige rits. Zit fijn op de rugKleur bruin, zou ik niet zeggen.. meer bruin/grijs.Jammer"
Norlander Waterdichte Rugzak - Roltop Rugzak - Fietsrugzak,"Geschreven bij Norlander Dull PU Rugzak rolltop Groen
Pluspunten van dit artikel: goede kwaliteit, handig in gebruik, voldoet aan verwachting.Minpuntje: minder inhoud dan ik dacht."
Norlander Waterdichte Rugzak - Roltop Rugzak - Fietsrugzak,"Geschreven bij Norlander Dull PU Rugzak rolltop Groen
Deze tas is heel erg mooi, ik vind op de foto's van niet maar de tas is heel mooi en heerlijk ruim. De kleur is ook heel mooi maar wel net een tikkie anders dan op de foto. Ook is het van een soort regenjas materiaal gemaakt. Heel handig dus als je net als mij iedere dat 15 km moet fietsen...:) Conclusie: een echt aanrader!!"
Norlander Waterdichte Rugzak - Roltop Rugzak - Fietsrugzak,"Geschreven bij Norlander Dull PU Waterdichte Rugzak 40L - Roltop Rugzak - Fietsrugzak - Groen
Super mooie tas, als je hem opvouwt zoals de foto is het een gewone rugzak, mooi kleurtje etc, maar als je op activiteit gaat en hem vollaadt dan heb je nog meer ruimte tot je beschikking. Fijne Rugtas.Voor lange wandelingen met zware dingen, mis ik wel een borstverbinding. Maar uiteindelijk prima gewandeld met de rugzak en minder zware spullen. Naar mijn werk moeten er altijd bakjes in met een gekookte maaltijd, en die passen ook allemaal.Top dus"
Norlander Waterdichte Rugzak - Roltop Rugzak - Fietsrugzak,Perfect en uitermate handig in alle omstandigheden.
"Glennoo rugzak - Rugtas dames - Waterdicht - Klein - Anti-theft Vakje - Rug-, Schouder-, Handtas in één - zacht PU-leer","Mooi, zacht en goed gemaakt."
"Glennoo rugzak - Rugtas dames - Waterdicht - Klein - Anti-theft Vakje - Rug-, Schouder-, Handtas in één - zacht PU-leer","Ik ben helemaal weg van deze tas! Gekocht als te gebruiken als mijn persoonlijke item op vliegreizen en het werkt perfect. De bandjes steken niet in je schouders en het leer is zo zacht, zeker een aanrader!"
"Glennoo rugzak - Rugtas dames - Waterdicht - Klein - Anti-theft Vakje - Rug-, Schouder-, Handtas in één - zacht PU-leer",Is iets groter dan verwacht maar de kwaliteit is wel erg goed. en er past behoorlijk wat in
"Glennoo rugzak - Rugtas dames - Waterdicht - Klein - Anti-theft Vakje - Rug-, Schouder-, Handtas in één - zacht PU-leer",Tas is comfortabel en handzaam. Gaat voor 1.5 dag aan spullen in en ziet er schitterend uit
Matein Rugzak met USB Oplaadpoort 36L Grijs Luxe Laptop Rugtas 17.3 inch - Schooltas - Heren - Dames - Jongens - Meisjes - Waterafstotend - Rugzakken,"Geschreven bij Matein Rugzak met USB Oplaadpoort 36L Zwart Luxe Laptop Rugtas 17.3 inch - Schooltas - Heren - Dames - Jongens - Meisjes - Waterafstotend - Rugzakken
Zeer goede kwaliteits rugzak. Ben verbaasd hoeveel spullen ik in tas kan doen. Mooie kleur zwart en draagt comfortabel zelfs met veel gewicht in de tas. Vergeleken met andere merken die veel duurder zijn is dit een eerlijke koop."
Matein Rugzak met USB Oplaadpoort 36L Grijs Luxe Laptop Rugtas 17.3 inch - Schooltas - Heren - Dames - Jongens - Meisjes - Waterafstotend - Rugzakken,"gisteren uit de verpakking gehaald en ziet er top uit. De tas is ook groot genoeg voor mijn 17.3 inch laptop en er zitten genoeg vakjes in om al mijn spullen goed gescheiden op te bergen zodat ik ze ook weer snel kan terugvinden. Of deze tas ook op de lange termijn stevig genoeg is moet nog blijken, maar voorlopig ben ik dik tevreden."
Matein Rugzak met USB Oplaadpoort 36L Grijs Luxe Laptop Rugtas 17.3 inch - Schooltas - Heren - Dames - Jongens - Meisjes - Waterafstotend - Rugzakken,"Geschreven bij Matein Rugzak met USB Oplaadpoort 36L Zwart Luxe Laptop Rugtas 17.3 inch - Schooltas - Heren - Dames - Jongens - Meisjes - Waterafstotend - Rugzakken
Prima uitziende en betaalbare rugzak vlodoet zeker aan alle verwachtigingen"
Matein Rugzak met USB Oplaadpoort 36L Grijs Luxe Laptop Rugtas 17.3 inch - Schooltas - Heren - Dames - Jongens - Meisjes - Waterafstotend - Rugzakken,"Geschreven bij Matein Rugzak met USB Oplaadpoort 36L Zwart Luxe Laptop Rugtas 17.3 inch - Schooltas - Heren - Dames - Jongens - Meisjes - Waterafstotend - Rugzakken
Binnen 1 dag geleverd door Telefoonplaats. De tas is van uitstekende kwaliteit. Stevig en waterdicht. Ik wilde een grote rugzak en deze is perfect! Er past met gemak een 17 inch laptop in. Ook is de tas handig voor handbaggage in het vliegtuig of voor boodschappen doen. Absoluut een aanrader!"
Matein Rugzak met USB Oplaadpoort 36L Grijs Luxe Laptop Rugtas 17.3 inch - Schooltas - Heren - Dames - Jongens - Meisjes - Waterafstotend - Rugzakken,"Geschreven bij Matein Rugzak met USB Oplaadpoort 36L Zwart Luxe Laptop Rugtas 17.3 inch - Schooltas - Heren - Dames - Jongens - Meisjes - Waterafstotend - Rugzakken
Is bedoelt als schooltas, ruimte genoeg, maar helaas niet waterdicht zoals wel wordt beweerd . Had wel om die reden deze uitgekozen. Als ik dit had geweten had ik een andere tas gekocht, want bij de eerste regenbui zijn alle boeken nat geworden en dus beschadigd.  Zal ik waarschijnlijk dus moeten betalen aan school. Erg jammer."
Matein Rugzak met USB Oplaadpoort 36L Grijs Luxe Laptop Rugtas 17.3 inch - Schooltas - Heren - Dames - Jongens - Meisjes - Waterafstotend - Rugzakken,"Geschreven bij Matein Rugzak met USB Oplaadpoort 36L Zwart Luxe Laptop Rugtas 17.3 inch - Schooltas - Heren - Dames - Jongens - Meisjes - Waterafstotend - Rugzakken
Mooie stevige rugtas met veel opbergruimte."
"Anti-diefstal rugzak - Rugtas dames - Waterdicht - Klein - Anti-theft backpack - Rug-, Schouder-, Handtas in één - Nylon - incl. verstelbare riem - Beige - Glennoo","Geschreven bij Anti-diefstal rugzak - Rugtas dames - Waterdicht - Klein - Anti-theft backpack - Rug-, Schouder-, Handtas in één - Nylon - incl. verstelbare riem - Zwart - Glennoo
Goede kwaliteit, handig in gebruik, voldoet aan verwachting, ik ben enthousiast!"
"Anti-diefstal rugzak - Rugtas dames - Waterdicht - Klein - Anti-theft backpack - Rug-, Schouder-, Handtas in één - Nylon - incl. verstelbare riem - Beige - Glennoo","Geschreven bij Anti-diefstal rugzak - Rugtas dames - Waterdicht - Klein - Anti-theft backpack - Rug-, Schouder-, Handtas in één - Nylon - incl. verstelbare riem - Zwart - Glennoo
Ik hou van de tas. Hij is heel ruim van binnen en ziet er van buiten geweldig uit"
"Anti-diefstal rugzak - Rugtas dames - Waterdicht - Klein - Anti-theft backpack - Rug-, Schouder-, Handtas in één - Nylon - incl. verstelbare riem - Beige - Glennoo","Geschreven bij Anti-diefstal rugzak - Rugtas dames - Waterdicht - Klein - Anti-theft backpack - Rug-, Schouder-, Handtas in één - Nylon - incl. verstelbare riem - Zwart - Glennoo
De kwaliteit is uitstekend en ziet eruit als een luxe trendy tas. Ik denk dat ik de harige bal nog ga verwijderen, maar ik vind het geweldig voor. Rugzakken zijn nu zeker in de trend en deze is een goede keuze voor een kleinere rugzak om gewoon."
"Anti-diefstal rugzak - Rugtas dames - Waterdicht - Klein - Anti-theft backpack - Rug-, Schouder-, Handtas in één - Nylon - incl. verstelbare riem - Beige - Glennoo","Geschreven bij Anti-diefstal rugzak - Rugtas dames - Waterdicht - Klein - Anti-theft backpack - Rug-, Schouder-, Handtas in één - Nylon - incl. verstelbare riem - Zwart - Glennoo
Twee pluspunten: goede kwaliteit en voldoet aan verwachting."
"Anti-diefstal rugzak - Rugtas dames - Waterdicht - Klein - Anti-theft backpack - Rug-, Schouder-, Handtas in één - Nylon - incl. verstelbare riem - Beige - Glennoo","Geschreven bij Anti-diefstal rugzak - Rugtas dames - Waterdicht - Klein - Anti-theft backpack - Rug-, Schouder-, Handtas in één - Nylon - incl. verstelbare riem - Zwart - Glennoo
zeer handig, voor wandeling, en toch een schouderlint voor ander momenten"
"Anti-diefstal rugzak - Rugtas dames - Waterdicht - Klein - Anti-theft backpack - Rug-, Schouder-, Handtas in één - Nylon - incl. verstelbare riem - Beige - Glennoo","Geschreven bij Anti-diefstal rugzak - Rugtas dames - Waterdicht - Klein - Anti-theft backpack - Rug-, Schouder-, Handtas in één - Nylon - incl. verstelbare riem - Zwart - Glennoo
Gewoon goed"
VMCA Rugzak - Inch Laptop Rugtas,"Geschreven bij VMCA Unisex Rugzak School Professionele - 17.3 Inch Laptop Rugtas 35L - Blauw
Hele fijne stevige rugzak,met ontzettend veel ruimte en vakjes,kortom echt een aanrader!Voor mijn zoon ideaal"
VMCA Rugzak - Inch Laptop Rugtas,"Geschreven bij VMCA Unisex Rugzak School Professionele - 17.3 Inch Laptop Rugtas 35L - Blauw
zeer goed artikel en ziet er ook heel stevig uit"
VMCA Rugzak - Inch Laptop Rugtas,"Geschreven bij VMCA Unisex Rugzak School Professionele - 17.3 Inch Laptop Rugtas 35L - Blauw
Fijne ruime tas met veel vakken.Ideaal voor de middelbare school. Handig hangertje in de tas om de sleutels aan vast te maken !"
VMCA Rugzak - Inch Laptop Rugtas,"Geschreven bij VMCA Unisex Rugzak School Professionele - 17.3 Inch Laptop Rugtas 35L - Blauw
Wat een geweldige tas. Er past super veel in de tas door de ritssluiting die helemaal de zijkanten en bovenkant opent. Perfect voor een grote laptop en heeft een goed draagcomfort."
VMCA Rugzak - Inch Laptop Rugtas,"Geschreven bij VMCA Unisex Rugzak School Professionele - 17.3 Inch Laptop Rugtas 35L - Blauw
Handige rugzak, veel vakken, grote laptop, tekentablet, ipad passen er allemaal in. Snel geleverd ook."
VMCA Rugzak - Inch Laptop Rugtas,"Geschreven bij VMCA Unisex Rugzak School Professionele - 17.3 Inch Laptop Rugtas 35L - Blauw
hele mooie rugzak met veel vakjes en genoeg ruimte voor boeken laptop of tablet ben er erg blij mee en de kwaliteit is ook erg goed"
SUITSUIT - Natura - Sand - Rugzak,"Geschreven bij SUITSUIT - Natura - Rose - Rugzak
Mooie stevige tas"
SUITSUIT - Natura - Sand - Rugzak,"Geschreven bij SUITSUIT - Natura - Rose - Rugzak
Mooie kleur, goed formaat, zit lekker op je rug! Ik ben erg blij met mijn tas!"
SUITSUIT - Natura - Sand - Rugzak,"Geschreven bij SUITSUIT - Natura - Guacamole - Rugzak
Ik zag deze tas en was meteen verkocht. Het laptop vak is erg fijn en was voor mij echt een vereiste. Verder zitten er naar mijn mening precies genoeg vakjes in voor al je spullen. Vooral de 2 kleine vakjes in het hoofdvak vind ik ideaal voor mijn telefoon of sleutels. Daarnaast is de kwaliteit erg goed. De tas voelt stevig aan en heeft een iets dikkere bodem zodat als je de tas neerzet, de spullen in je tas goed beschermd zijn. Het waterafstotende materiaal is ook een groot pluspunt. Het enige minpuntje is het draagcomfort. De schouderbanden zijn niet erg zacht en als je dus je tas volgeladen hebt en de tas voor een langere tijd op je rug moet dragen dan kan het na een tijdje wel wat oncomfortabel voelen. Dit is alleen als de tas echt vol en zwaar is, verder is het prima te doen.Over het algemeen ben ik erg blij en tevreden met deze tas!"
SUITSUIT - Natura - Sand - Rugzak,"Geschreven bij SUITSUIT - Natura - Hazel - Rugzak
Deze tas voldoet niet aan verwachting. Geen stevige rugtas. Dunne stof, smalle dunne schouderbanden. Veel te duur voor deze kwaliteit Heb hem geretourneerd."
SUITSUIT - Natura - Sand - Rugzak,"Geschreven bij SUITSUIT - Natura - Hazel - Rugzak
Qua ruimte is het echt een rugtas voor erbij, je kan er niet veel in kwijt! Een laptop en hij is vol"
SUITSUIT - Natura - Sand - Rugzak,"Geschreven bij SUITSUIT - Natura - Maroon - Rugzak
Leuke kleine tas, genoeg voor kleine laptop en wat pullen. Wat ik minder vond is dat ik deze tas niet lang kunt dragen omdat deze te dun zijn dus pijnlijk voor je schouders"
New Mart Rugzak,Ik heb deze tas gekocht voor een weekend Parijs. Hij is erg fijn! Er zijn 3 grote vakken waar veel in kan. Met ritsen doe he de vakken dicht. In het middelste vak zit nog een klein zakje met rits voor je portemonnee of iets dergelijks. Banden zijn stevig. Ik heb geen last van snijdende banden gehad.
New Mart Rugzak,"Alleen maar positief: goede kwaliteit, handig in gebruik en voldoet aan verwachting."
New Mart Rugzak,"Mooie, stevige maar soepele rugtas. Ook makkelijk in je hand te dragen. Tas (niet geschikt voor laptop maar iPad past er makkelijk in). Tas is van stevig materiaal, blijft mooi. Ook de schouderbanden zijn goed, zodat deze fijn is om te dragen.3 vakken met rits, daarnaast een binnen vak met rits. Super veilig."
New Mart Rugzak,Hele fijne tas met drie grote vakken met ritssluiting en meerdere kleine binnenvakjes waarvan 1 met ritssluiting Een 15” laptop past er goed in. Tas heeft een fijn formaat; niet te groot.
New Mart Rugzak,Kleine handige tas van mooi materiaal. 3 vakken met rits af te sluiten.
New Mart Rugzak,"Geschreven bij New Rebels Waterafstotende Rolltop Rugzak Mart Roze
Groter dan verwacht maar heel leuk. En voor zo een prijs moet je ook geen te grote verwachtingen hebben. Prima dus!"
"TRVLMORE Rugzak - 36 L - 17,3 inch - Laptop Rugtas - Waterafstotend - Blauw","Geschreven bij TRVLMORE Rugzak - 28L - 15,6 inch - Laptop Rugtas - Waterafstotend - Blauw
Gekocht voor mijn zoon. Ging naar de 2e en was nu (helaas) alweer toe aan nieuwe tas. Deze voelt erg degelijk en sterk aan. Ook nog mooi geprijsd! Vandaag is mn zoon er voor eerst mee naar school geweest. Volle schooldag, al zn boeken en lunch + drinkfles paste met gemak. Hij vond m nog stoer ook!"
"TRVLMORE Rugzak - 36 L - 17,3 inch - Laptop Rugtas - Waterafstotend - Blauw","Geschreven bij TRVLMORE Rugzak - 25 L - 15,6 inch - Laptop Rugtas - Waterafstotend - Zwart
Voor de prijs een super goede deal! Hiervoor de daypack van Travelmore gehad, die was nog iets kleiner, maar miste een beschermd laptopvak.Het vak is iets minder dik dan mijn laptopsleeve, maar ben nu een paar keer met mijn MacBook op pad geweest en maak me geen zorgen dat die kapot gaat. Kan ik mijn sleeve thuislaten!Eerste indruk: levenslange garantie, mooi materiaal, geen losse draden / stiksels, veel vakjes, ritsen van hoge kwaliteit. De USB is een leuke extra, vraag me alleen af of ik daardoor de volledige rugtas nog kan wassen in de wasmachine? Wat ik vroeger nog wel eens deed met mijn Eastpak.Denk dat je moeilijk een betere kantoortas gaat vinden voor dit bedrag."
"TRVLMORE Rugzak - 36 L - 17,3 inch - Laptop Rugtas - Waterafstotend - Blauw","Geschreven bij TRVLMORE Rugzak - 28L - 15,6 inch - Laptop Rugtas - Waterafstotend - Blauw
In de loop der jaren al aardig wat tassen versleten. Ik was erg onder de indruk van het design, zelfs de verpakking van de tas ziet er gaaf uit. Stoere blauwe kleur, de rits naden zien er ook heel degelijk uit. Bij andere tassen wil dit wel eens gauw scheuren. Goede tas hoor happy ermee!"
"TRVLMORE Rugzak - 36 L - 17,3 inch - Laptop Rugtas - Waterafstotend - Blauw","Geschreven bij TRVLMORE Rugzak - 25 L - 15,6 inch - Laptop Rugtas - Waterafstotend - Zwart
Was opzoek naar een nieuwe multifunctionele rugtas zonder dat ik daar voor te veel moest betalen. Ik kan zeggen dat ik die bij deze heb gevonden. Een onverwachts goede koop! Hiervoor langere tijd een Northface in gebruik gehad. Maar was opzoek naar een lichtere rugtas met meer gemak voor naar m’n werk, deze voldoet hier echt prima aan, ben er dus ook erg blij mee:)Kortom, fijne rugtas, een aanrader voor zowel voor op vakantie als voor naar het werk!"
"TRVLMORE Rugzak - 36 L - 17,3 inch - Laptop Rugtas - Waterafstotend - Blauw","Geschreven bij TRVLMORE Rugzak - 28L - 15,6 inch - Laptop Rugtas - Waterafstotend - Zwart
Bij binnenkomst werd ik aardig verrast door de aandacht die de verpakking heeft gekregen. Bovenmaats top! Vervolgens meteen op de proef gesteld gedurende de dag. Heerlijk comfort en een groter dan verwachtte ruimte. De verdeling van vakken is simpelweg fantastisch en de tas voldoet meer dan verwacht aan mijn eisen! Top aanschaf."
"TRVLMORE Rugzak - 36 L - 17,3 inch - Laptop Rugtas - Waterafstotend - Blauw","Ik ben zeer tevreden met de aankoop van deze rugzak. Perfect te gebruiken in allerlei verschillende situaties zoals werk, winkelen, op reis gaan, etc. Ik raad het dan ook zeker aan aan andere mensen. Voor de goede waterbestendige kwaliteit van de tas valt de prijs heel erg mee. Kort samengevat: ""Perfecte aankoop!!!"""
Ticaba Taylor - Rugzak voor School/Werk/Reizen - Rugtas voor Dames/Heren en Jongens/Meisjes - Backpack – Zwart,Erg blij met de aankoop van deze rugzak. Schoolboeken passen er allemaal goed in. De tas is mooi compact en gelukkig niet al te groot. En het deed geen pijn aan me schouders tijdens het dragen.
Ticaba Taylor - Rugzak voor School/Werk/Reizen - Rugtas voor Dames/Heren en Jongens/Meisjes - Backpack – Zwart,Fijne rugzak. Groot voordeel is het vak op de rug voor waardevolle spullen (anti diefstal). Verder een gewoon prima rugzak  Niet te groot en niet te klein.
Ticaba Taylor - Rugzak voor School/Werk/Reizen - Rugtas voor Dames/Heren en Jongens/Meisjes - Backpack – Zwart,"Zeer ruim,goede kwaliteit,zeer tevreden"
Ticaba Taylor - Rugzak voor School/Werk/Reizen - Rugtas voor Dames/Heren en Jongens/Meisjes - Backpack – Zwart,Fijne en zeer ruime rugzak.
Ticaba Taylor - Rugzak voor School/Werk/Reizen - Rugtas voor Dames/Heren en Jongens/Meisjes - Backpack – Zwart,Snellen levering  mooie kwaliteit van de tas . Ik raad deze tas aan voor het werk enzovoort.
Ticaba Taylor - Rugzak voor School/Werk/Reizen - Rugtas voor Dames/Heren en Jongens/Meisjes - Backpack – Zwart,"compacte en toch ruime rugzak, goede afwerking"
Minecraft - Mobs - Rugzak - Jongens - Hoogte 41cm - 5pieces,"Geschreven bij Minecraft Dungeons Rugzak - Hoogte 44cm
mooie,leuke rugzak prima afmeting mijn kleinzoon was heel blij,meteen mee naar school genomen"
Minecraft - Mobs - Rugzak - Jongens - Hoogte 41cm - 5pieces,Mijn zoontje van 7 is super blij met zijn nieuwe rugtas. Prima maat en de extra's zijn goed bruikbaar voor school. Kortom heel tevreden en een blij kind
Minecraft - Mobs - Rugzak - Jongens - Hoogte 41cm - 5pieces,"Geschreven bij Minecraft Creeper Rugzak - Hoogte 44cm
Echt een leuke rugtas mijn zoontje vond hem heel leuk. Het is een normale maat rugtas van goede kwaliteit."
Minecraft - Mobs - Rugzak - Jongens - Hoogte 41cm - 5pieces,Prima rugtas! Zeker aanraden.
Minecraft - Mobs - Rugzak - Jongens - Hoogte 41cm - 5pieces,"Geschreven bij Minecraft Creeper Rugzak - Hoogte 44cm
Super snelle bezorging en blij met de rugzak"
Minecraft - Mobs - Rugzak - Jongens - Hoogte 41cm - 5pieces,"Ziet er mooi uit, maar snel kapot. Zonde van het geld."
"TravelZ Hipster Rugtas 28 liter - Laptop rugzak 17"" - Veel compartimenten - Blauw",Naden al na 2 weken stuk en verkoper reageert niet op klacht
"TravelZ Hipster Rugtas 28 liter - Laptop rugzak 17"" - Veel compartimenten - Blauw","Geschreven bij TravelZ Hipster Rugtas 28 liter - Laptop rugzak 17"" - Veel compartimenten - Grijs
Er zit fout in de afmetingen dus hij is  van 50 x 40 x 20 cm! Ik hoop krijg ik geen probleemen in vliegtuigveld want die moet  in het vakje van  40X30X20 cm passen.Van de rest is deze tas super mooi!"
"TravelZ Hipster Rugtas 28 liter - Laptop rugzak 17"" - Veel compartimenten - Blauw","Geschreven bij TravelZ Hipster Rugtas 28 liter - Laptop rugzak 17"" - Veel compartimenten - Grijs
Mooie, ruime rugzak. Als je de rugzak uitpakt, zie je niet direct dat hij heel groot is, maar er kan heel veel in zonder dat hij als lomp groot ervaren wordt. Grijs van kleur, maar heel fris grijs, dus niet saai."
"TravelZ Hipster Rugtas 28 liter - Laptop rugzak 17"" - Veel compartimenten - Blauw","Geschreven bij TravelZ Hipster Rugtas 28 liter - Laptop rugzak 17"" - Veel compartimenten - Grijs
Al na iets meer dan een maand normaal gebruik (school) is de rechter schouderband al stuk. Zeer vervelend. Niet echt een aanrader als je een tas wilt waar je op kan vertrouwen. Denk dus even na voor je hem aanschaft."
"TravelZ Hipster Rugtas 28 liter - Laptop rugzak 17"" - Veel compartimenten - Blauw","Geschreven bij TravelZ Hipster Rugtas 28 liter - Laptop rugzak 17"" - Veel compartimenten - Grijs
Ik ben erg blij met deze rugzak, omdat hij lekker op mijn rug zit, tijdens het fietsen naar kantoor en tijdens het traplopen in kantoor. Door de borstband blijft de rugzak ondanks het zware gewicht van de laptop en de door mij benodigde spulletjes goed zitten."
"TravelZ Hipster Rugtas 28 liter - Laptop rugzak 17"" - Veel compartimenten - Blauw","Geschreven bij TravelZ Hipster Rugtas 28 liter - Laptop rugzak 17"" - Veel compartimenten - Grijs
Mooi, praktisch, goede draag greep bovenzijde, veel vakken om diverse spullen apart op te bergen. Top!!"
TeddyKids rugzak kids - schooltas - teddy - beige - 10 liter,"Leuke rugzak, pas genoeg in. Was helaas al vrij snel kapot bij de hengsels."
TeddyKids rugzak kids - schooltas - teddy - beige - 10 liter,"Geschreven bij TeddyKids rugzak kids - rugzak - schooltas - tas - kinderen - peuter - kleuter- teddy - bruin - brown - baby en kind - Valentijn tas
handig in gebruik past best wel veel in."
TeddyKids rugzak kids - schooltas - teddy - beige - 10 liter,"Geschreven bij TeddyKids rugzak kids - rugzak - schooltas - tas - kinderen - peuter - kleuter- teddy - bruin - brown - baby en kind - Valentijn tas
Fijne stevige tas. Super leuk met de oortjes aan de bovenkant. Het is 1 groot vak."
TeddyKids rugzak kids - schooltas - teddy - beige - 10 liter,"Geschreven bij TeddyKids rugzak kids - rugzak - schooltas - tas - kinderen - peuter - kleuter- teddy - bruin - brown - baby en kind - Valentijn tas
Erg leuke en praktische tas. Geen binnenindeling, waardoor alles gewoon past. Enige nadeel is dat er nog vier dezelfde aan de kapstok bij de opvang hangen ;)"
Tigernu Business II laptop rugzak t/m 17 inch - 30 liter - waterafstotend - inclusief regenhoes en cijferslot,Mooi product. Het vak voor je laptop is afzonderlijk toegankelijk. Enkel de laptop past in dit vak. Op die manier zit hij super veilig. Het laptopvak zit tegen je rug zodat het (bij mij) zwaarste stuk bij je rug zit. Hierdoor ervaar ik veel draagcomfort. De overige vakken zijn ruim en bevatten voldoende zakjes en vakken. Zeer tevreden met mijn aankoop
Tigernu Business II laptop rugzak t/m 17 inch - 30 liter - waterafstotend - inclusief regenhoes en cijferslot,"Erg fijne rugzak. Zit super op de schouders en voelt totaal niet zwaar aan. Voldoende ruimte voor een laptop, boeken, agenda en lunch. Voor al mijn spullen zit er een vak. Ook ben ik blij met het geheime vak en het slot."
Tigernu Business II laptop rugzak t/m 17 inch - 30 liter - waterafstotend - inclusief regenhoes en cijferslot,Een lichte en goed zittende rugzak voor dagelijks gebruik. Blijft goed droog bij intense regenbuien. Een aanrader voor wie elke dag een laptop moet meenemen met de fiets.
Tigernu Business II laptop rugzak t/m 17 inch - 30 liter - waterafstotend - inclusief regenhoes en cijferslot,"Het is een mooie tas. Wat netter dan de gemiddelde rugzak, waardoor ik 'm ook mee kan nemen naar mijn werk. Goede kwaliteit. Veel ruimte, met veel verschillende vakken"
Tigernu Business II laptop rugzak t/m 17 inch - 30 liter - waterafstotend - inclusief regenhoes en cijferslot,Voelt heel stevig. Heeft voldoende inhoud. Direct met passende regenhoes besteld. Tot nu toe tevreden.
